algorithm,seq,worker_id,send_ts,comp_ts,latency_ms,status,rssi
Greedy,71,3658959723,47138,48113,975,completed,-12
Greedy,72,3658959723,47188,48216,1028,completed,-12
Greedy,73,3658959723,47238,48319,1081,completed,-12
Greedy,51,3037662008,45780,47361,1581,completed,-32
Greedy,74,3658959723,47290,48422,1132,completed,-12
Greedy,75,3658959723,47340,48525,1185,completed,-12
Greedy,76,3658959723,47390,48628,1238,completed,-12
Greedy,96,3037662008,48595,48677,82,completed,-31
Greedy,77,3658959723,47440,48730,1290,completed,-12
Greedy,97,3037662008,48645,48780,135,completed,-31
Greedy,78,3658959723,47493,48833,1340,completed,-12
Greedy,79,3658959723,47543,48936,1393,completed,-12
Greedy,98,3037662008,48695,48883,188,completed,-31
Greedy,80,3658959723,47597,49040,1443,completed,-12
Greedy,99,3037662008,48745,48986,241,completed,-31
Greedy,100,3037662008,48795,49087,292,completed,-31
Greedy,81,3658959723,47647,49146,1499,completed,-12
Greedy,101,3037662008,49034,49190,156,completed,-31
Greedy,82,3658959723,47701,49249,1548,completed,-12
Greedy,102,3037662008,49084,49293,209,completed,-31
Greedy,83,3658959723,47751,49352,1601,completed,-12
Greedy,103,3037662008,49134,49396,262,completed,-31
Greedy,104,3037662008,49184,49499,315,completed,-31
Greedy,84,3658959723,47801,49454,1653,completed,-12
Greedy,105,3037662008,49234,49602,368,completed,-31
Greedy,106,3037662008,49284,49705,421,completed,-31
Greedy,107,3037662008,49334,49808,474,completed,-34
Greedy,85,3658959723,48031,49556,1525,completed,-12
Greedy,108,3037662008,49384,49911,527,completed,-34
Greedy,86,3658959723,48083,49657,1574,completed,-12
Greedy,87,3658959723,48133,49759,1626,completed,-12
Greedy,109,3037662008,49434,50013,579,completed,-34
Greedy,88,3658959723,48183,49861,1678,completed,-11
Greedy,89,3658959723,48233,49963,1730,completed,-11
Greedy,90,3658959723,48283,50066,1783,completed,-11
Greedy,91,3658959723,48334,50168,1834,completed,-11
Greedy,92,3658959723,48384,50270,1886,completed,-11
Greedy,110,3037662008,49484,50114,630,completed,-34
Greedy,111,3037662008,49534,50216,682,completed,-34
Greedy,93,3658959723,48434,50373,1939,completed,-11
Greedy,94,3658959723,48484,50476,1992,completed,-11
Greedy,112,3037662008,49584,50318,734,completed,-34
Greedy,95,3658959723,48534,50579,2045,completed,-11
Greedy,117,3658959723,50035,50682,647,completed,-11
Greedy,118,3658959723,50085,50785,700,completed,-11
Greedy,113,3037662008,49639,50420,781,completed,-34
Greedy,119,3658959723,50135,50888,753,completed,-11
Greedy,120,3658959723,50185,50991,806,completed,-11
Greedy,114,3037662008,49689,50522,833,completed,-34
Greedy,121,3658959723,50235,51093,858,completed,-11
Greedy,122,3658959723,50286,51196,910,completed,-11
Greedy,123,3658959723,50336,51299,963,completed,-11
Greedy,115,3037662008,49739,50624,885,completed,-34
Greedy,116,3037662008,49789,50726,937,completed,-34
Greedy,124,3658959723,50386,51402,1016,completed,-11
Greedy,125,3658959723,50436,51505,1069,completed,-11
Greedy,126,3658959723,50486,51608,1122,completed,-11
Greedy,127,3658959723,50536,51711,1175,completed,-11
Greedy,128,3658959723,50619,51814,1195,completed,-12
Greedy,129,3658959723,50669,51917,1248,completed,-12
Greedy,130,3658959723,50719,52020,1301,completed,-12
Greedy,131,3658959723,50769,52122,1353,completed,-12
Greedy,132,3658959723,50819,52225,1406,completed,-12
Greedy,133,3658959723,51035,52327,1292,completed,-12
Greedy,134,3658959723,51085,52429,1344,completed,-12
Greedy,149,3037662008,51835,51916,81,completed,-28
Greedy,135,3658959723,51135,52530,1395,completed,-12
Greedy,136,3658959723,51185,52632,1447,completed,-12
Greedy,150,3037662008,52038,53313,1275,completed,-28
Greedy,151,3037662008,52088,53422,1334,completed,-28
Greedy,152,3037662008,52138,53531,1393,completed,-28
Greedy,137,3658959723,51235,52734,1499,completed,-12
Greedy,153,3037662008,52188,53634,1446,completed,-28
Greedy,154,3037662008,52238,53737,1499,completed,-28
Greedy,138,3658959723,51285,52835,1550,completed,-12
Greedy,155,3037662008,52288,53840,1552,completed,-31
Greedy,156,3037662008,52338,53942,1604,completed,-31
Greedy,139,3658959723,51335,52936,1601,completed,-12
Greedy,140,3658959723,51385,53037,1652,completed,-12
Greedy,157,3037662008,52388,54044,1656,completed,-31
Greedy,141,3658959723,51435,53138,1703,completed,-12
Greedy,142,3658959723,51485,53240,1755,completed,-12
Greedy,143,3658959723,51535,53342,1807,completed,-12
Greedy,158,3037662008,52438,54146,1708,completed,-31
Greedy,144,3658959723,51585,53444,1859,completed,-12
Greedy,145,3658959723,51635,53546,1911,completed,-12
Greedy,146,3658959723,51685,53647,1962,completed,-12
Greedy,159,3037662008,52488,54249,1761,completed,-31
Greedy,147,3658959723,51735,53749,2014,completed,-12
Greedy,160,3037662008,52538,54352,1814,completed,-31
Greedy,148,3658959723,51785,53851,2066,completed,-12
Greedy,183,3658959723,53838,53957,119,completed,-12
Greedy,184,3658959723,54045,54173,128,completed,-12
Greedy,161,3037662008,52589,54455,1866,completed,-31
Greedy,185,3658959723,54097,54275,178,completed,-12
Greedy,186,3658959723,54147,54377,230,completed,-12
Greedy,187,3658959723,54197,54478,281,completed,-12
Greedy,162,3037662008,52639,54558,1919,completed,-31
Greedy,188,3658959723,54247,54580,333,completed,-12
Greedy,189,3658959723,54297,54681,384,completed,-12
Greedy,163,3037662008,52689,54661,1972,completed,-31
Greedy,190,3658959723,54347,54784,437,completed,-12
Greedy,164,3037662008,52739,54764,2025,completed,-31
Greedy,191,3658959723,54397,54887,490,completed,-12
Greedy,165,3037662008,52789,54867,2078,completed,-31
Greedy,192,3658959723,54447,54990,543,completed,-12
Greedy,166,3037662008,52839,54970,2131,completed,-31
Greedy,193,3658959723,54497,55091,594,completed,-12
Greedy,167,3037662008,53033,55071,2038,completed,-31
Greedy,194,3658959723,54547,55194,647,completed,-12
Greedy,168,3037662008,53083,55173,2090,completed,-31
Greedy,195,3658959723,54604,55297,693,completed,-12
Greedy,169,3037662008,53133,55276,2143,completed,-31
Greedy,196,3658959723,54654,55400,746,completed,-12
Greedy,170,3037662008,53183,55379,2196,completed,-31
Greedy,197,3658959723,54704,55502,798,completed,-12
Greedy,171,3037662008,53238,55482,2244,completed,-31
Greedy,198,3658959723,54754,55605,851,completed,-12
Greedy,172,3037662008,53288,55587,2299,completed,-31
Greedy,199,3658959723,54804,55708,904,completed,-12
Greedy,200,3658959723,55048,55811,763,completed,-11
Greedy,173,3037662008,53338,55690,2352,completed,-31
Greedy,201,3658959723,55098,55917,819,completed,-11
Greedy,202,3658959723,55148,56020,872,completed,-11
Greedy,174,3037662008,53388,55792,2404,completed,-32
Greedy,175,3037662008,53438,55893,2455,completed,-32
Greedy,203,3658959723,55198,56121,923,completed,-11
Greedy,204,3658959723,55248,56223,975,completed,-11
Greedy,205,3658959723,55298,56326,1028,completed,-11
Greedy,176,3037662008,53488,55994,2506,completed,-32
Greedy,206,3658959723,55348,56429,1081,completed,-11
Greedy,207,3658959723,55398,56532,1134,completed,-11
Greedy,208,3658959723,55448,56635,1187,completed,-11
Greedy,177,3037662008,53538,56095,2557,completed,-32
Greedy,209,3658959723,55500,56738,1238,completed,-11
Greedy,210,3658959723,55550,56841,1291,completed,-11
Greedy,211,3658959723,55603,56944,1341,completed,-11
Greedy,178,3037662008,53588,56197,2609,completed,-32
Greedy,212,3658959723,55653,57047,1394,completed,-11
Greedy,213,3658959723,55707,57148,1441,completed,-11
Greedy,214,3658959723,55757,57251,1494,completed,-11
Greedy,179,3037662008,53638,56298,2660,completed,-32
Greedy,180,3037662008,53688,56400,2712,completed,-32
Greedy,215,3658959723,55812,57354,1542,completed,-11
Greedy,216,3658959723,56043,57457,1414,completed,-11
Greedy,217,3658959723,56093,57560,1467,completed,-11
Greedy,181,3037662008,53738,56502,2764,completed,-32
Greedy,218,3658959723,56143,57662,1519,completed,-11
Greedy,219,3658959723,56193,57765,1572,completed,-11
Greedy,182,3037662008,53788,56604,2816,completed,-32
Greedy,220,3658959723,56243,57869,1626,completed,-12
Greedy,221,3658959723,56293,57972,1679,completed,-12
Greedy,222,3658959723,56343,58074,1731,completed,-12
Greedy,223,3658959723,56393,58176,1783,completed,-12
Greedy,250,3037662008,58095,58176,81,completed,-32
Greedy,224,3658959723,56443,58279,1836,completed,-12
Greedy,251,3037662008,58145,58285,140,completed,-32
Greedy,225,3658959723,56493,58382,1889,completed,-12
Greedy,252,3037662008,58195,58394,199,completed,-32
Greedy,253,3037662008,58245,58503,258,completed,-32
Greedy,226,3658959723,56543,58485,1942,completed,-12
Greedy,227,3658959723,56593,58587,1994,completed,-12
Greedy,254,3037662008,58295,58606,311,completed,-32
Greedy,255,3037662008,58345,58709,364,completed,-32
Greedy,256,3037662008,58395,58812,417,completed,-32
Greedy,257,3037662008,58445,58915,470,completed,-32
Greedy,228,3658959723,56643,58689,2046,completed,-12
Greedy,258,3037662008,58495,59019,524,completed,-32
Greedy,259,3037662008,58545,59122,577,completed,-32
Greedy,260,3037662008,58599,59225,626,completed,-32
Greedy,229,3658959723,56693,58791,2098,completed,-12
Greedy,261,3037662008,58649,59328,679,completed,-32
Greedy,262,3037662008,58699,59431,732,completed,-32
Greedy,263,3037662008,58749,59535,786,completed,-32
Greedy,230,3658959723,56743,58892,2149,completed,-12
Greedy,264,3037662008,58799,59638,839,completed,-32
Greedy,265,3037662008,59046,59741,695,completed,-32
Greedy,266,3037662008,59096,59844,748,completed,-34
Greedy,231,3658959723,56793,58993,2200,completed,-12
Greedy,267,3037662008,59146,59947,801,completed,-34
Greedy,232,3658959723,56843,59094,2251,completed,-12
Greedy,233,3658959723,57049,59196,2147,completed,-12
Greedy,234,3658959723,57099,59298,2199,completed,-12
Greedy,268,3037662008,59196,60048,852,completed,-34
Greedy,235,3658959723,57149,59399,2250,completed,-12
Greedy,236,3658959723,57199,59501,2302,completed,-12
Greedy,237,3658959723,57249,59603,2354,completed,-12
Greedy,269,3037662008,59246,60154,908,completed,-34
Greedy,238,3658959723,57299,59705,2406,completed,-12
Greedy,239,3658959723,57352,59806,2454,completed,-12
Greedy,270,3037662008,59296,60257,961,completed,-34
Greedy,240,3658959723,57402,59907,2505,completed,-12
Greedy,241,3658959723,57454,60009,2555,completed,-12
Greedy,271,3037662008,59346,60360,1014,completed,-34
Greedy,242,3658959723,57504,60110,2606,completed,-12
Greedy,243,3658959723,57557,60212,2655,completed,-12
Greedy,244,3658959723,57607,60314,2707,completed,-12
Greedy,245,3658959723,57657,60421,2764,completed,-12
Greedy,246,3658959723,57707,60523,2816,completed,-12
Greedy,272,3037662008,59396,60463,1067,completed,-34
Greedy,247,3658959723,57757,60624,2867,completed,-12
Greedy,248,3658959723,57807,60727,2920,completed,-12
Greedy,249,3658959723,58045,60830,2785,completed,-12
Greedy,273,3037662008,59446,60565,1119,completed,-34
Greedy,281,3658959723,59846,60933,1087,completed,-12
Greedy,282,3658959723,60050,61035,985,completed,-12
Greedy,274,3037662008,59496,60667,1171,completed,-34
Greedy,275,3037662008,59546,60769,1223,completed,-34
Greedy,283,3658959723,60100,61136,1036,completed,-12
Greedy,284,3658959723,60150,61239,1089,completed,-12
Greedy,285,3658959723,60200,61342,1142,completed,-12
Greedy,276,3037662008,59596,60871,1275,completed,-34
Greedy,286,3658959723,60250,61445,1195,completed,-12
Greedy,287,3658959723,60300,61548,1248,completed,-12
Greedy,288,3658959723,60350,61651,1301,completed,-12
Greedy,277,3037662008,59646,60973,1327,completed,-34
Greedy,289,3658959723,60400,61754,1354,completed,-12
Greedy,290,3658959723,60450,61857,1407,completed,-12
Greedy,291,3658959723,60500,61960,1460,completed,-12
Greedy,278,3037662008,59696,61074,1378,completed,-34
Greedy,292,3658959723,60550,62066,1516,completed,-12
Greedy,279,3037662008,59746,61175,1429,completed,-34
Greedy,280,3037662008,59796,61277,1481,completed,-34
Greedy,293,3658959723,60605,62169,1564,completed,-12
Greedy,294,3658959723,60655,62272,1617,completed,-12
Greedy,295,3658959723,60705,62375,1670,completed,-12
Greedy,320,3037662008,62308,62389,81,completed,-31
Greedy,296,3658959723,60755,62478,1723,completed,-12
Greedy,321,3037662008,62358,62492,134,completed,-31
Greedy,297,3658959723,60805,62581,1776,completed,-12
Greedy,322,3037662008,62408,62595,187,completed,-31
Greedy,298,3658959723,61048,62684,1636,completed,-12
Greedy,323,3037662008,62458,62698,240,completed,-31
Greedy,324,3037662008,62508,62801,293,completed,-31
Greedy,299,3658959723,61098,62787,1689,completed,-12
Greedy,325,3037662008,62558,62904,346,completed,-31
Greedy,326,3037662008,62608,63007,399,completed,-31
Greedy,300,3658959723,61148,62889,1741,completed,-12
Greedy,301,3658959723,61198,62991,1793,completed,-12
Greedy,327,3037662008,62658,63108,450,completed,-31
Greedy,328,3037662008,62708,63211,503,completed,-31
Greedy,329,3037662008,62758,63314,556,completed,-31
Greedy,302,3658959723,61248,63092,1844,completed,-12
Greedy,330,3037662008,62808,63417,609,completed,-31
Greedy,331,3037662008,62858,63520,662,completed,-31
Greedy,332,3037662008,63060,63623,563,completed,-31
Greedy,303,3658959723,61298,63193,1895,completed,-12
Greedy,333,3037662008,63110,63726,616,completed,-31
Greedy,334,3037662008,63160,63829,669,completed,-31
Greedy,304,3658959723,61348,63295,1947,completed,-12
Greedy,335,3037662008,63210,63932,722,completed,-31
Greedy,336,3037662008,63260,64035,775,completed,-31
Greedy,337,3037662008,63310,64137,827,completed,-31
Greedy,305,3658959723,61398,63397,1999,completed,-12
Greedy,306,3658959723,61448,63498,2050,completed,-12
Greedy,338,3037662008,63360,64240,880,completed,-31
Greedy,307,3658959723,61498,63600,2102,completed,-12
Greedy,308,3658959723,61548,63702,2154,completed,-12
Greedy,309,3658959723,61598,63804,2206,completed,-12
Greedy,310,3658959723,61648,63905,2257,completed,-11
Greedy,311,3658959723,61698,64006,2308,completed,-11
Greedy,312,3658959723,61751,64107,2356,completed,-11
Greedy,313,3658959723,61801,64208,2407,completed,-11
Greedy,339,3037662008,63410,64342,932,completed,-31
Greedy,314,3658959723,61853,64312,2459,completed,-11
Greedy,315,3658959723,62058,64420,2362,completed,-11
Greedy,316,3658959723,62108,64522,2414,completed,-11
Greedy,317,3658959723,62158,64623,2465,completed,-11
Greedy,340,3037662008,63460,64444,984,completed,-31
Greedy,341,3037662008,63510,64546,1036,completed,-31
Greedy,318,3658959723,62208,64725,2517,completed,-11
Greedy,319,3658959723,62258,64828,2570,completed,-11
Greedy,342,3037662008,63560,64647,1087,completed,-31
Greedy,348,3658959723,63863,64931,1068,completed,-11
Greedy,349,3658959723,64070,65034,964,completed,-11
Greedy,343,3037662008,63610,64749,1139,completed,-31
Greedy,350,3658959723,64120,65136,1016,completed,-11
Greedy,351,3658959723,64170,65239,1069,completed,-11
Greedy,352,3658959723,64220,65342,1122,completed,-11
Greedy,344,3037662008,63660,64851,1191,completed,-31
Greedy,345,3037662008,63710,64952,1242,completed,-31
Greedy,353,3658959723,64270,65449,1179,completed,-11
Greedy,354,3658959723,64320,65552,1232,completed,-11
Greedy,355,3658959723,64372,65655,1283,completed,-11
Greedy,346,3037662008,63760,65053,1293,completed,-31
Greedy,356,3658959723,64422,65758,1336,completed,-11
Greedy,357,3658959723,64472,65861,1389,completed,-11
Greedy,358,3658959723,64522,65964,1442,completed,-11
Greedy,359,3658959723,64572,66067,1495,completed,-11
Greedy,360,3658959723,64622,66168,1546,completed,-11
Greedy,361,3658959723,64672,66275,1603,completed,-11
Greedy,347,3037662008,63810,65154,1344,completed,-31
Greedy,362,3658959723,64724,66378,1654,completed,-11
Greedy,387,3037662008,66322,66403,81,completed,-32
Greedy,363,3658959723,64774,66481,1707,completed,-11
Greedy,388,3037662008,66375,66512,137,completed,-32
Greedy,364,3658959723,64824,66584,1760,completed,-11
Greedy,389,3037662008,66425,66615,190,completed,-32
Greedy,365,3658959723,65064,66686,1622,completed,-11
Greedy,390,3037662008,66477,66718,241,completed,-32
Greedy,366,3658959723,65116,66789,1673,completed,-11
Greedy,391,3037662008,66527,66822,295,completed,-32
Greedy,392,3037662008,66577,66925,348,completed,-32
Greedy,367,3658959723,65166,66891,1725,completed,-11
Greedy,393,3037662008,66627,67028,401,completed,-32
Greedy,394,3037662008,66677,67129,452,completed,-32
Greedy,395,3037662008,66727,67232,505,completed,-32
Greedy,368,3658959723,65216,66993,1777,completed,-11
Greedy,396,3037662008,66777,67335,558,completed,-32
Greedy,397,3037662008,66827,67438,611,completed,-32
Greedy,369,3658959723,65266,67094,1828,completed,-11
Greedy,398,3037662008,67066,67540,474,completed,-32
Greedy,370,3658959723,65316,67196,1880,completed,-11
Greedy,399,3037662008,67116,67641,525,completed,-32
Greedy,400,3037662008,67166,67743,577,completed,-32
Greedy,371,3658959723,65366,67298,1932,completed,-11
Greedy,372,3658959723,65416,67399,1983,completed,-11
Greedy,401,3037662008,67216,67846,630,completed,-34
Greedy,402,3037662008,67266,67949,683,completed,-34
Greedy,373,3658959723,65466,67501,2035,completed,-11
Greedy,403,3037662008,67316,68052,736,completed,-34
Greedy,374,3658959723,65516,67603,2087,completed,-11
Greedy,375,3658959723,65566,67705,2139,completed,-11
Greedy,376,3658959723,65616,67807,2191,completed,-11
Greedy,404,3037662008,67366,68155,789,completed,-34
Greedy,377,3658959723,65667,67909,2242,completed,-12
Greedy,378,3658959723,65717,68011,2294,completed,-12
Greedy,379,3658959723,65767,68112,2345,completed,-12
Greedy,380,3658959723,65817,68214,2397,completed,-12
Greedy,381,3658959723,65867,68316,2449,completed,-12
Greedy,405,3037662008,67416,68258,842,completed,-34
Greedy,382,3658959723,66068,68418,2350,completed,-12
Greedy,383,3658959723,66118,68519,2401,completed,-12
Greedy,384,3658959723,66168,68621,2453,completed,-12
Greedy,406,3037662008,67466,68360,894,completed,-34
Greedy,385,3658959723,66218,68724,2506,completed,-12
Greedy,386,3658959723,66272,68827,2555,completed,-12
Greedy,413,3658959723,67830,68929,1099,completed,-12
Greedy,407,3037662008,67516,68462,946,completed,-34
Greedy,414,3658959723,68071,69032,961,completed,-12
Greedy,408,3037662008,67566,68564,998,completed,-34
Greedy,415,3658959723,68121,69134,1013,completed,-12
Greedy,416,3658959723,68171,69236,1065,completed,-12
Greedy,409,3037662008,67621,68666,1045,completed,-34
Greedy,417,3658959723,68221,69339,1118,completed,-12
Greedy,418,3658959723,68271,69442,1171,completed,-12
Greedy,419,3658959723,68321,69547,1226,completed,-12
Greedy,410,3037662008,67674,68768,1094,completed,-34
Greedy,420,3658959723,68371,69650,1279,completed,-12
Greedy,421,3658959723,68421,69753,1332,completed,-12
Greedy,422,3658959723,68471,69856,1385,completed,-11
Greedy,411,3037662008,67724,68869,1145,completed,-34
Greedy,423,3658959723,68521,69959,1438,completed,-11
Greedy,424,3658959723,68571,70061,1490,completed,-11
Greedy,412,3037662008,67778,68971,1193,completed,-34
Greedy,425,3658959723,68621,70163,1542,completed,-11
Greedy,447,3037662008,70122,70203,81,completed,-32
Greedy,426,3658959723,68671,70266,1595,completed,-11
Greedy,448,3037662008,70172,70306,134,completed,-32
Greedy,427,3658959723,68722,70369,1647,completed,-11
Greedy,449,3037662008,70222,70409,187,completed,-32
Greedy,428,3658959723,68772,70471,1699,completed,-11
Greedy,450,3037662008,70272,70512,240,completed,-32
Greedy,429,3658959723,68823,70573,1750,completed,-11
Greedy,451,3037662008,70322,70614,292,completed,-32
Greedy,452,3037662008,70372,70716,344,completed,-32
Greedy,453,3037662008,70422,70819,397,completed,-32
Greedy,454,3037662008,70472,70922,450,completed,-32
Greedy,430,3658959723,69077,70674,1597,completed,-11
Greedy,455,3037662008,70522,71025,503,completed,-32
Greedy,456,3037662008,70572,71126,554,completed,-32
Greedy,457,3037662008,70622,71229,607,completed,-32
Greedy,431,3658959723,69129,70776,1647,completed,-11
Greedy,458,3037662008,70673,71332,659,completed,-32
Greedy,459,3037662008,70723,71435,712,completed,-32
Greedy,460,3037662008,70773,71538,765,completed,-32
Greedy,432,3658959723,69179,70877,1698,completed,-11
Greedy,461,3037662008,70823,71641,818,completed,-32
Greedy,462,3037662008,70873,71744,871,completed,-32
Greedy,433,3658959723,69229,70979,1750,completed,-11
Greedy,434,3658959723,69279,71080,1801,completed,-11
Greedy,435,3658959723,69333,71184,1851,completed,-11
Greedy,463,3037662008,71076,71846,770,completed,-33
Greedy,464,3037662008,71126,71948,822,completed,-33
Greedy,465,3037662008,71176,72051,875,completed,-33
Greedy,436,3658959723,69383,71286,1903,completed,-11
Greedy,437,3658959723,69433,71387,1954,completed,-11
Greedy,466,3037662008,71226,72152,926,completed,-33
Greedy,467,3037662008,71276,72255,979,completed,-33
Greedy,438,3658959723,69483,71489,2006,completed,-11
Greedy,439,3658959723,69533,71591,2058,completed,-11
Greedy,468,3037662008,71326,72358,1032,completed,-33
Greedy,440,3658959723,69585,71692,2107,completed,-11
Greedy,441,3658959723,69635,71794,2159,completed,-11
Greedy,442,3658959723,69685,71896,2211,completed,-11
Greedy,443,3658959723,69735,71998,2263,completed,-11
Greedy,444,3658959723,69785,72099,2314,completed,-11
Greedy,469,3037662008,71376,72461,1085,completed,-33
Greedy,445,3658959723,69835,72200,2365,completed,-11
Greedy,446,3658959723,70072,72302,2230,completed,-11
Greedy,470,3037662008,71426,72564,1138,completed,-33
Greedy,478,3658959723,71830,72406,576,completed,-11
Greedy,479,3658959723,71880,72508,628,completed,-11
Greedy,480,3658959723,72082,72609,527,completed,-11
Greedy,471,3037662008,71476,72667,1191,completed,-33
Greedy,481,3658959723,72135,72711,576,completed,-11
Greedy,482,3658959723,72186,72813,627,completed,-11
Greedy,483,3658959723,72236,72916,680,completed,-11
Greedy,472,3037662008,71526,72770,1244,completed,-33
Greedy,484,3658959723,72289,73019,730,completed,-11
Greedy,485,3658959723,72339,73121,782,completed,-11
Greedy,486,3658959723,72397,73223,826,completed,-11
Greedy,487,3658959723,72447,73326,879,completed,-11
Greedy,473,3037662008,71578,72872,1294,completed,-33
Greedy,488,3658959723,72497,73429,932,completed,-11
Greedy,489,3658959723,72547,73532,985,completed,-11
Greedy,490,3658959723,72602,73635,1033,completed,-11
Greedy,474,3037662008,71628,72973,1345,completed,-33
Greedy,475,3037662008,71678,73074,1396,completed,-33
Greedy,491,3658959723,72652,73738,1086,completed,-11
Greedy,476,3037662008,71728,73176,1448,completed,-33
Greedy,492,3658959723,72702,73841,1139,completed,-12
Greedy,493,3658959723,72752,73944,1192,completed,-12
Greedy,494,3658959723,72802,74047,1245,completed,-12
Greedy,477,3037662008,71778,73278,1500,completed,-33
Greedy,495,3658959723,72852,74149,1297,completed,-12
Greedy,496,3658959723,73083,74251,1168,completed,-12
Greedy,497,3658959723,73133,74353,1220,completed,-12
Greedy,498,3658959723,73183,74456,1273,completed,-12
Greedy,518,3037662008,74386,74466,80,completed,-34
Greedy,499,3658959723,73233,74559,1326,completed,-12
Greedy,519,3037662008,74436,74575,139,completed,-34
Greedy,500,3658959723,73283,74662,1379,completed,-12
Greedy,520,3037662008,74486,74685,199,completed,-34
Greedy,521,3037662008,74536,74788,252,completed,-34
Greedy,522,3037662008,74586,74891,305,completed,-34
Greedy,501,3658959723,73333,74765,1432,completed,-12
Greedy,523,3037662008,74637,74993,356,completed,-34
Greedy,524,3037662008,74687,75094,407,completed,-34
Greedy,525,3037662008,74737,75197,460,completed,-34
Greedy,526,3037662008,74787,75300,513,completed,-34
Greedy,502,3658959723,73383,74867,1484,completed,-12
Greedy,503,3658959723,73433,74968,1535,completed,-12
Greedy,527,3037662008,74837,75403,566,completed,-34
Greedy,528,3037662008,75085,75506,421,completed,-34
Greedy,504,3658959723,73483,75069,1586,completed,-12
Greedy,529,3037662008,75135,75609,474,completed,-34
Greedy,530,3037662008,75185,75712,527,completed,-34
Greedy,531,3037662008,75235,75815,580,completed,-31
Greedy,505,3658959723,73533,75170,1637,completed,-12
Greedy,532,3037662008,75285,75917,632,completed,-31
Greedy,533,3037662008,75335,76020,685,completed,-31
Greedy,506,3658959723,73583,75272,1689,completed,-12
Greedy,534,3037662008,75385,76122,737,completed,-31
Greedy,507,3658959723,73637,75374,1737,completed,-12
