algorithm,seq,worker_id,send_ts,comp_ts,latency_ms,status,rssi
Greedy,227,3037662008,194969,195073,104,completed,-29
Greedy,228,3037662008,195169,195273,104,completed,-29
Greedy,229,3037662008,195379,195485,106,completed,-29
Greedy,230,3037662008,195579,195683,104,completed,-29
Greedy,231,3037662008,195779,195884,105,completed,-31
Greedy,232,3658959723,195979,196103,124,completed,-10
Greedy,233,3658959723,196373,196503,130,completed,-10
Greedy,234,3658959723,196573,196697,124,completed,-10
Greedy,235,3658959723,196773,196897,124,completed,-10
Greedy,236,3658959723,196973,197096,123,completed,-10
Greedy,237,3658959723,197173,197489,316,completed,-10
Greedy,238,3658959723,197376,197592,216,completed,-10
Greedy,239,3658959723,197576,197702,126,completed,-10
Greedy,240,3658959723,197776,197899,123,completed,-10
Greedy,241,3037662008,197976,198080,104,completed,-33
Greedy,242,3037662008,198176,198517,341,completed,-33
Greedy,243,3037662008,198379,198625,246,completed,-33
Greedy,244,3037662008,198579,198735,156,completed,-33
Greedy,245,3037662008,198779,198883,104,completed,-33
Greedy,246,3037662008,198979,199084,105,completed,-33
Greedy,247,3037662008,199371,199476,105,completed,-33
Greedy,248,3658959723,201578,201898,320,completed,-10
Greedy,249,3658959723,201782,202007,225,completed,-10
Greedy,250,3037662008,201982,202087,105,completed,-33
Greedy,251,3037662008,202182,202286,104,completed,-33
Greedy,252,3037662008,202382,202486,104,completed,-33
Greedy,253,3037662008,202582,202878,296,completed,-33
Greedy,254,3037662008,202782,202981,199,completed,-33
Greedy,255,3037662008,202982,203087,105,completed,-33
Greedy,256,3037662008,203182,203286,104,completed,-33
Greedy,257,3037662008,203382,203486,104,completed,-33
Greedy,258,3037662008,203584,203930,346,completed,-31
Greedy,259,3037662008,203784,204033,249,completed,-31
Greedy,260,3658959723,203984,204107,123,completed,-8
Greedy,261,3658959723,204184,204308,124,completed,-8
Greedy,262,3658959723,204384,204507,123,completed,-8
Greedy,263,3658959723,204584,204899,315,completed,-8
Greedy,264,3658959723,204784,205008,224,completed,-8
Greedy,265,3658959723,204984,205111,127,completed,-8
Greedy,266,3658959723,205184,205307,123,completed,-8
Greedy,267,3658959723,205384,205517,133,completed,-8
Greedy,268,3658959723,205585,205902,317,completed,-11
Greedy,270,3037662008,205985,206089,104,completed,-33
Greedy,269,3658959723,205785,206003,218,completed,-11
Greedy,271,3037662008,206185,206290,105,completed,-33
Greedy,272,3037662008,206385,206489,104,completed,-33
Greedy,273,3037662008,206585,206690,105,completed,-33
Greedy,274,3037662008,206786,206891,105,completed,-33
Greedy,275,3037662008,206986,207091,105,completed,-33
Greedy,276,3037662008,207186,207291,105,completed,-33
Greedy,277,3037662008,207386,207490,104,completed,-33
Greedy,278,3037662008,207586,207691,105,completed,-33
Greedy,279,3037662008,207788,207894,106,completed,-30
Greedy,280,3658959723,207988,208111,123,completed,-10
Greedy,281,3658959723,208188,208312,124,completed,-10
Greedy,282,3658959723,208388,208512,124,completed,-10
Greedy,283,3658959723,208589,208905,316,completed,-10
Greedy,284,3658959723,208789,209007,218,completed,-10
Greedy,285,3658959723,208989,209113,124,completed,-10
Greedy,286,3658959723,209189,209312,123,completed,-10
Greedy,287,3658959723,209389,209513,124,completed,-10
Greedy,288,3658959723,209589,209935,346,completed,-10
Greedy,289,3658959723,209789,210037,248,completed,-10
Greedy,290,3037662008,209989,210093,104,completed,-33
Greedy,291,3037662008,210189,210294,105,completed,-33
Greedy,292,3037662008,210389,210493,104,completed,-33
Greedy,293,3037662008,210589,210693,104,completed,-33
Greedy,294,3037662008,210790,210898,108,completed,-33
Greedy,295,3037662008,210990,211095,105,completed,-33
Greedy,296,3037662008,211190,211295,105,completed,-33
Greedy,297,3037662008,211390,211494,104,completed,-33
Greedy,298,3037662008,211590,211889,299,completed,-34
Greedy,299,3037662008,211790,211995,205,completed,-34
Greedy,300,3658959723,211990,212114,124,completed,-9
Greedy,301,3658959723,212190,212314,124,completed,-9
Greedy,302,3658959723,212390,212513,123,completed,-9
Greedy,303,3658959723,212590,212713,123,completed,-9
Greedy,304,3658959723,212792,212917,125,completed,-9
Greedy,305,3658959723,212992,213116,124,completed,-9
Greedy,306,3658959723,213192,213316,124,completed,-9
Greedy,307,3658959723,213392,213515,123,completed,-9
Greedy,308,3658959723,213592,213910,318,completed,-10
Greedy,309,3658959723,213792,214013,221,completed,-10
Greedy,310,3037662008,213992,214097,105,completed,-33
Greedy,311,3037662008,214192,214296,104,completed,-33
Greedy,312,3037662008,214392,214512,120,completed,-33
Greedy,313,3037662008,214592,214696,104,completed,-33
Greedy,314,3037662008,214793,214899,106,completed,-33
Greedy,315,3037662008,214993,215098,105,completed,-33
Greedy,316,3037662008,215193,215297,104,completed,-33
Greedy,317,3037662008,215393,215498,105,completed,-33
Greedy,318,3037662008,215593,215896,303,completed,-36
Greedy,319,3037662008,215793,215999,206,completed,-36
Greedy,320,3658959723,215993,216118,125,completed,-9
Greedy,321,3658959723,216193,216316,123,completed,-9
Greedy,322,3658959723,216393,216516,123,completed,-9
Greedy,323,3658959723,216593,216717,124,completed,-9
Greedy,335,3037662008,220996,221100,104,completed,-31
Greedy,324,3658959723,216793,216918,125,completed,-9
Greedy,325,3658959723,218993,219330,337,completed,-9
Greedy,326,3658959723,219196,219582,386,completed,-9
Greedy,327,3658959723,219396,219850,454,completed,-9
Greedy,336,3037662008,221202,221429,227,completed,-31
Greedy,328,3658959723,219596,220100,504,completed,-9
Greedy,329,3658959723,219796,220378,582,completed,-9
Greedy,330,3658959723,219996,220480,484,completed,-9
Greedy,331,3658959723,220196,220625,429,completed,-9
Greedy,332,3658959723,220396,220900,504,completed,-9
Greedy,333,3658959723,220596,221316,720,completed,-9
Greedy,334,3658959723,220796,221418,622,completed,-9
Greedy,337,3658959723,221402,221527,125,completed,-9
Greedy,338,3658959723,221602,221727,125,completed,-9
Greedy,343,3037662008,222792,222896,104,completed,-29
Greedy,339,3658959723,221802,221927,125,completed,-11
Greedy,340,3658959723,222192,222318,126,completed,-11
Greedy,341,3658959723,222392,222518,126,completed,-11
Greedy,344,3037662008,222996,223111,115,completed,-29
Greedy,342,3658959723,222592,222715,123,completed,-11
Greedy,345,3037662008,223206,223478,272,completed,-29
Greedy,346,3037662008,223406,223588,182,completed,-29
Greedy,347,3037662008,223606,223710,104,completed,-29
Greedy,348,3037662008,223806,223911,105,completed,-32
Greedy,349,3658959723,224006,224331,325,completed,-9
Greedy,350,3658959723,224206,224440,234,completed,-9
Greedy,351,3658959723,224406,224542,136,completed,-9
Greedy,352,3658959723,224606,224729,123,completed,-9
Greedy,353,3658959723,224806,224929,123,completed,-9
Greedy,354,3658959723,225006,225324,318,completed,-9
Greedy,355,3658959723,225206,225429,223,completed,-9
Greedy,356,3658959723,225406,225532,126,completed,-9
Greedy,357,3658959723,225606,225730,124,completed,-9
Greedy,359,3037662008,226006,226111,105,completed,-31
Greedy,358,3658959723,225806,225929,123,completed,-10
Greedy,360,3037662008,226209,226323,114,completed,-31
Greedy,361,3037662008,226409,226514,105,completed,-31
Greedy,362,3037662008,226609,226715,106,completed,-31
Greedy,363,3037662008,226809,226913,104,completed,-31
Greedy,364,3037662008,227009,227306,297,completed,-31
Greedy,365,3037662008,227209,227414,205,completed,-31
Greedy,366,3037662008,227409,227524,115,completed,-31
Greedy,367,3037662008,227609,227714,105,completed,-31
Greedy,369,3658959723,228009,228133,124,completed,-10
Greedy,368,3037662008,227809,227913,104,completed,-32
Greedy,370,3658959723,228213,228341,128,completed,-10
Greedy,371,3658959723,228413,228567,154,completed,-10
Greedy,372,3658959723,228613,228736,123,completed,-10
Greedy,373,3658959723,228813,228937,124,completed,-10
Greedy,374,3658959723,229013,229330,317,completed,-10
Greedy,375,3658959723,229213,229438,225,completed,-10
Greedy,376,3658959723,229413,229540,127,completed,-10
Greedy,377,3658959723,229613,229738,125,completed,-10
Greedy,378,3658959723,229813,229936,123,completed,-10
Greedy,379,3037662008,230013,230117,104,completed,-30
Greedy,380,3037662008,230213,230320,107,completed,-30
Greedy,381,3037662008,230413,230518,105,completed,-30
Greedy,382,3037662008,230613,230717,104,completed,-30
Greedy,383,3037662008,230813,230917,104,completed,-30
Greedy,384,3037662008,231013,231314,301,completed,-30
Greedy,385,3037662008,231213,231418,205,completed,-30
Greedy,386,3037662008,231413,231521,108,completed,-30
Greedy,387,3037662008,231613,231717,104,completed,-30
Greedy,388,3037662008,231813,231917,104,completed,-31
Greedy,389,3658959723,232013,232136,123,completed,-9
Greedy,390,3658959723,232214,232339,125,completed,-9
Greedy,391,3658959723,232414,232538,124,completed,-9
Greedy,392,3658959723,232614,232737,123,completed,-9
Greedy,393,3658959723,232814,232937,123,completed,-9
Greedy,394,3658959723,233014,233333,319,completed,-9
Greedy,395,3658959723,233214,233442,228,completed,-9
Greedy,396,3658959723,233414,233545,131,completed,-9
Greedy,397,3658959723,233614,233738,124,completed,-9
Greedy,398,3658959723,233814,233938,124,completed,-11
Greedy,399,3037662008,234014,234119,105,completed,-34
Greedy,400,3037662008,234219,234327,108,completed,-34
Greedy,401,3037662008,236421,236719,298,completed,-30
Greedy,402,3037662008,236628,237105,477,completed,-30
Greedy,403,3037662008,236828,237208,380,completed,-30
Greedy,404,3037662008,237028,237311,283,completed,-30
Greedy,405,3037662008,237228,237414,186,completed,-30
Greedy,406,3037662008,237621,237727,106,completed,-30
Greedy,407,3037662008,237821,237926,105,completed,-34
Greedy,408,3658959723,238021,238145,124,completed,-10
Greedy,409,3658959723,238221,238345,124,completed,-10
Greedy,410,3658959723,238421,238545,124,completed,-10
Greedy,411,3658959723,238621,238898,277,completed,-10
Greedy,412,3658959723,238821,239151,330,completed,-10
Greedy,413,3658959723,239021,239253,232,completed,-10
Greedy,414,3658959723,239221,239399,178,completed,-10
Greedy,415,3658959723,239421,239741,320,completed,-10
Greedy,416,3658959723,239621,239925,304,completed,-10
Greedy,417,3658959723,239821,240201,380,completed,-10
Greedy,418,3658959723,240021,240303,282,completed,-10
Greedy,419,3658959723,240221,240405,184,completed,-10
Greedy,420,3658959723,240421,240545,124,completed,-10
Greedy,421,3037662008,240627,241994,1367,completed,-31
Greedy,422,3037662008,240827,242098,1271,completed,-31
Greedy,428,3658959723,242027,242151,124,completed,-10
Greedy,423,3037662008,241027,242206,1179,completed,-31
Greedy,424,3037662008,241227,242309,1082,completed,-31
Greedy,429,3658959723,242227,242350,123,completed,-10
Greedy,425,3037662008,241427,242412,985,completed,-31
Greedy,426,3037662008,241627,242515,888,completed,-31
Greedy,430,3658959723,242429,242749,320,completed,-10
Greedy,431,3658959723,242629,242851,222,completed,-10
Greedy,427,3037662008,241827,242618,791,completed,-31
Greedy,432,3658959723,242829,242957,128,completed,-10
Greedy,433,3658959723,243029,243153,124,completed,-10
Greedy,434,3658959723,243229,243353,124,completed,-10
Greedy,435,3658959723,243429,243553,124,completed,-10
Greedy,436,3658959723,243630,243755,125,completed,-10
Greedy,438,3037662008,244030,244135,105,completed,-32
Greedy,437,3658959723,243830,243954,124,completed,-10
Greedy,439,3037662008,244230,244334,104,completed,-32
Greedy,440,3037662008,244430,244878,448,completed,-32
Greedy,441,3037662008,244630,244987,357,completed,-32
Greedy,442,3037662008,244830,245097,267,completed,-32
Greedy,443,3037662008,245030,245200,170,completed,-32
Greedy,444,3037662008,245230,245334,104,completed,-32
Greedy,445,3037662008,245430,246010,580,completed,-32
Greedy,446,3037662008,245630,246113,483,completed,-32
Greedy,447,3037662008,245830,246216,386,completed,-32
Greedy,448,3037662008,246030,246319,289,completed,-32
Greedy,449,3037662008,246230,246422,192,completed,-32
Greedy,450,3037662008,246431,246538,107,completed,-32
Greedy,451,3037662008,246634,246777,143,completed,-32
Greedy,452,3037662008,246834,246938,104,completed,-32
Greedy,453,3658959723,247034,247174,140,completed,-10
Greedy,454,3658959723,247234,247358,124,completed,-10
Greedy,455,3658959723,247434,247558,124,completed,-10
Greedy,456,3658959723,247635,247760,125,completed,-10
Greedy,457,3658959723,247835,247959,124,completed,-10
Greedy,458,3037662008,248035,248139,104,completed,-28
Greedy,459,3037662008,248235,248356,121,completed,-28
Greedy,460,3037662008,248439,248773,334,completed,-28
Greedy,461,3037662008,248639,248880,241,completed,-28
Greedy,462,3037662008,248839,248983,144,completed,-28
Greedy,463,3037662008,249039,249144,105,completed,-28
Greedy,464,3037662008,249239,249344,105,completed,-28
Greedy,465,3037662008,249439,249543,104,completed,-28
Greedy,466,3037662008,249640,249755,115,completed,-28
Greedy,467,3037662008,249840,249945,105,completed,-32
Greedy,468,3658959723,250040,250164,124,completed,-10
Greedy,469,3658959723,250240,250363,123,completed,-10
Greedy,470,3658959723,250440,250761,321,completed,-10
Greedy,471,3658959723,250640,250865,225,completed,-10
Greedy,472,3658959723,250840,250968,128,completed,-10
Greedy,473,3658959723,251040,251164,124,completed,-10
Greedy,474,3658959723,251240,251363,123,completed,-10
Greedy,475,3658959723,251440,251564,124,completed,-10
Greedy,476,3658959723,251641,251767,126,completed,-10
Greedy,477,3658959723,253846,254166,320,completed,-10
Greedy,478,3658959723,254056,254275,219,completed,-10
Greedy,479,3658959723,254256,254385,129,completed,-10
Greedy,480,3658959723,254456,254580,124,completed,-10
Greedy,481,3658959723,254656,254780,124,completed,-10
Greedy,482,3658959723,254856,255219,363,completed,-10
Greedy,483,3658959723,255059,255322,263,completed,-10
Greedy,484,3658959723,255259,255424,165,completed,-10
Greedy,485,3658959723,255459,255583,124,completed,-10
Greedy,486,3658959723,255659,255782,123,completed,-10
Greedy,487,3658959723,255859,256176,317,completed,-10
Greedy,488,3658959723,256060,256286,226,completed,-10
Greedy,489,3658959723,256260,256389,129,completed,-10
Greedy,490,3658959723,256460,256584,124,completed,-10
Greedy,491,3658959723,256660,256784,124,completed,-10
Greedy,492,3658959723,256861,257177,316,completed,-10
Greedy,493,3658959723,257061,257294,233,completed,-10
Greedy,494,3658959723,257261,257397,136,completed,-10
Greedy,495,3658959723,257461,257584,123,completed,-10
Greedy,496,3658959723,257661,257785,124,completed,-10
Greedy,497,3658959723,257861,258181,320,completed,-10
Greedy,498,3658959723,258065,258284,219,completed,-10
Greedy,499,3658959723,258265,258390,125,completed,-10
Greedy,500,3658959723,258465,258589,124,completed,-10
Greedy,501,3658959723,258665,258789,124,completed,-10
Greedy,502,3658959723,258865,259202,337,completed,-10
Greedy,503,3658959723,259065,259305,240,completed,-10
Greedy,504,3658959723,259265,259408,143,completed,-10
Greedy,505,3658959723,259465,259589,124,completed,-10
Greedy,506,3658959723,259665,259788,123,completed,-10
Greedy,508,3037662008,260065,260172,107,completed,-34
Greedy,507,3658959723,259865,259988,123,completed,-10
Greedy,509,3037662008,260265,260369,104,completed,-34
Greedy,510,3037662008,260465,260570,105,completed,-34
Greedy,511,3037662008,260665,260769,104,completed,-34
Greedy,512,3037662008,260865,260969,104,completed,-34
Greedy,513,3037662008,261066,261173,107,completed,-34
Greedy,514,3037662008,261266,261371,105,completed,-34
Greedy,515,3037662008,261466,261570,104,completed,-34
Greedy,516,3037662008,261666,261770,104,completed,-34
Greedy,517,3037662008,261866,262176,310,completed,-34
Greedy,518,3658959723,262070,262198,128,completed,-9
Greedy,SUMMARY,ALL,0,0,120000,batch_complete,0
----------------,---,---,---,---,---,----------------,---
Greedy,519,3658959723,262270,262394,124,completed,-9
Greedy,520,3658959723,271479,271652,173,completed,-9
Greedy,521,3658959723,271679,271802,123,completed,-9
Greedy,522,3658959723,271879,272003,124,completed,-10
Greedy,523,3037662008,272079,272184,105,completed,-30
Greedy,524,3037662008,272471,272599,128,completed,-30
Greedy,525,3037662008,272671,272776,105,completed,-30
Greedy,526,3037662008,272871,272976,105,completed,-30
Greedy,527,3037662008,273071,273176,105,completed,-30
Greedy,528,3037662008,273271,273569,298,completed,-30
Greedy,529,3037662008,273476,273672,196,completed,-30
Greedy,530,3037662008,273676,273782,106,completed,-30
Greedy,531,3037662008,273876,273981,105,completed,-36
Greedy,532,3658959723,274076,274199,123,completed,-10
Greedy,533,3658959723,274475,274599,124,completed,-10
